"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2017-05","May-2017","IDX","Index","0","Units","2015_100","2015=100",105.8982,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2017-06","Jun-2017","IDX","Index","0","Units","2015_100","2015=100",105.8486,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2017-07","Jul-2017","IDX","Index","0","Units","2015_100","2015=100",106.0491,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2017-08","Aug-2017","IDX","Index","0","Units","2015_100","2015=100",106.0257,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2017-09","Sep-2017","IDX","Index","0","Units","2015_100","2015=100",106.4424,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2017-10","Oct-2017","IDX","Index","0","Units","2015_100","2015=100",107.5473,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2017-11","Nov-2017","IDX","Index","0","Units","2015_100","2015=100",107.6417,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2017-12","Dec-2017","IDX","Index","0","Units","2015_100","2015=100",107.4032,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2018-01","Jan-2018","IDX","Index","0","Units","2015_100","2015=100",107.6164,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2018-02","Feb-2018","IDX","Index","0","Units","2015_100","2015=100",107.7945,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2018-03","Mar-2018","IDX","Index","0","Units","2015_100","2015=100",107.6495,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units","2015_100","2015=100",108.3387,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2018-05","May-2018","IDX","Index","0","Units","2015_100","2015=100",108.2238,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units","2015_100","2015=100",108.3767,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units","2015_100","2015=100",108.3932,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units","2015_100","2015=100",108.4107,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units","2015_100","2015=100",108.8167,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units","2015_100","2015=100",109.9215,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units","2015_100","2015=100",110.1552,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units","2015_100","2015=100",110.0374,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units","2015_100","2015=100",110.4044,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units","2015_100","2015=100",110.9135,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units","2015_100","2015=100",111.4625,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units","2015_100","2015=100",111.3983,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2019-05","May-2019","IDX","Index","0","Units","2015_100","2015=100",111.7536,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units","2015_100","2015=100",111.8665,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units","2015_100","2015=100",112.5226,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units","2015_100","2015=100",112.8156,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units","2015_100","2015=100",112.9354,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units","2015_100","2015=100",113.3102,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units","2015_100","2015=100",113.498,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units","2015_100","2015=100",113.2362,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units","2015_100","2015=100",113.721,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units","2015_100","2015=100",114.3274,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units","2015_100","2015=100",115.3447,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units","2015_100","2015=100",115.4995,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2020-05","May-2020","IDX","Index","0","Units","2015_100","2015=100",115.3953,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units","2015_100","2015=100",115.8295,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units","2015_100","2015=100",116.4223,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units","2015_100","2015=100",116.4817,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units","2015_100","2015=100",116.6394,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units","2015_100","2015=100",117.1184,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units","2015_100","2015=100",117.6002,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units","2015_100","2015=100",117.682,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2021-01","Jan-2021","IDX","Index","0","Units","2015_100","2015=100",118.8531,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2021-02","Feb-2021","IDX","Index","0","Units","2015_100","2015=100",119.3203,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2021-03","Mar-2021","IDX","Index","0","Units","2015_100","2015=100",119.8479,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2021-04","Apr-2021","IDX","Index","0","Units","2015_100","2015=100",120.0183,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2021-05","May-2021","IDX","Index","0","Units","2015_100","2015=100",120.2549,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2021-06","Jun-2021","IDX","Index","0","Units","2015_100","2015=100",120.8477,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2021-07","Jul-2021","IDX","Index","0","Units","2015_100","2015=100",121.1904,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2021-08","Aug-2021","IDX","Index","0","Units","2015_100","2015=100",121.4435,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2021-09","Sep-2021","IDX","Index","0","Units","2015_100","2015=100",121.9818,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2021-10","Oct-2021","IDX","Index","0","Units","2015_100","2015=100",123.0166,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2021-11","Nov-2021","IDX","Index","0","Units","2015_100","2015=100",123.6172,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2021-12","Dec-2021","IDX","Index","0","Units","2015_100","2015=100",123.7788,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2022-01","Jan-2022","IDX","Index","0","Units","2015_100","2015=100",124.0416,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2022-02","Feb-2022","IDX","Index","0","Units","2015_100","2015=100",125.1689,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2022-03","Mar-2022","IDX","Index","0","Units","2015_100","2015=100",125.7238,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2022-04","Apr-2022","IDX","Index","0","Units","2015_100","2015=100",126.1686,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2022-05","May-2022","IDX","Index","0","Units","2015_100","2015=100",126.7459,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2022-06","Jun-2022","IDX","Index","0","Units","2015_100","2015=100",127.4312,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2022-07","Jul-2022","IDX","Index","0","Units","2015_100","2015=100",127.7943,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2022-08","Aug-2022","IDX","Index","0","Units","2015_100","2015=100",128.7912,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2022-09","Sep-2022","IDX","Index","0","Units","2015_100","2015=100",128.8155,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2022-10","Oct-2022","IDX","Index","0","Units","2015_100","2015=100",129.4073,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2022-11","Nov-2022","IDX","Index","0","Units","2015_100","2015=100",130.3205,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2022-12","Dec-2022","IDX","Index","0","Units","2015_100","2015=100",130.4129,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2023-01","Jan-2023","IDX","Index","0","Units","2015_100","2015=100",131.1674,,
"USA","United States","CP020000","CPI: 02 - Alcoholic beverages, tobacco and narcotics","IXOB","Index","M","Monthly","2023-02","Feb-2023","IDX","Index","0","Units","2015_100","2015=100",131.9754,,
