ts_utc,fair_value,realised,prompt_proxy,gap,gap_z,view,captured,is_evaluable
2026-01-01 00:00:00+01:00,15.11559331230245,9.754166666666668,88.7027380952381,-73.58714478293565,-2.3898650213177226,SHORT prompt,1.7334821428571416,True
2026-01-02 00:00:00+01:00,31.237725796677598,54.690416666666664,80.13171130952381,-48.893985512846214,-1.5359241744088599,SHORT prompt,-27.461369047619044,True
2026-01-03 00:00:00+01:00,44.662019345841564,88.6715625,74.0110863095238,-29.34906696368224,-0.8899183201879886,SHORT prompt,-37.01197916666666,True
2026-01-04 00:00:00+01:00,69.53730711922135,94.43583333333333,73.61500000000001,-4.077692880778656,-0.08332062495797782,NEUTRAL,0.0,True
2026-01-05 00:00:00+01:00,128.5294722978564,134.4115625,73.8534375,54.67603479785639,1.7296832322528455,LONG prompt,38.63037202380953,True
2026-01-06 00:00:00+01:00,156.44551081614193,127.42458333333333,79.57675595238095,76.86875486376098,2.307399962411449,LONG prompt,28.61245535714285,True
2026-01-07 00:00:00+01:00,95.41180570845695,99.39666666666666,85.24312499999999,10.16868070845696,0.3257351518538602,NEUTRAL,0.0,True
2026-01-08 00:00:00+01:00,129.237613285852,154.1209375,86.96925595238096,42.268357333471045,1.2626633053061216,LONG prompt,20.79511904761904,True
2026-01-09 00:00:00+01:00,49.33929127036069,78.70031250000001,107.59308035714285,-58.25378908678216,-1.6531592596877682,SHORT prompt,7.35101190476189,True
2026-01-10 00:00:00+01:00,91.41568449738112,97.55666666666667,111.02306547619048,-19.60738097880936,-0.5165078092874805,NEUTRAL,-0.0,True
2026-01-11 00:00:00+01:00,111.47249634189171,95.7759375,112.29236607142857,-0.8198697295368618,0.018196469561640557,NEUTRAL,-0.0,True
2026-01-12 00:00:00+01:00,98.31237212581935,104.34937500000001,112.48380952380953,-14.171437397990175,-0.381224846799907,NEUTRAL,-0.0,True
2026-01-13 00:00:00+01:00,125.76856340647352,105.7084375,108.1892113095238,17.57935209694972,0.5447773446445477,NEUTRAL,0.0,True
2026-01-14 00:00:00+01:00,124.04644718590275,118.13895833333333,105.08690476190476,18.959542423997988,0.5661685236313352,NEUTRAL,0.0,True
2026-01-15 00:00:00+01:00,113.50705239397324,101.46479166666667,107.764375,5.7426773939732385,0.18215999454655762,NEUTRAL,0.0,True
2026-01-16 00:00:00+01:00,99.41936843764402,109.72833333333334,100.24206845238096,-0.8227000147369381,-0.006704388409379048,NEUTRAL,0.0,True
2026-01-17 00:00:00+01:00,115.4233066447718,112.2578125,104.67464285714287,10.748663787628928,0.33260922176480917,NEUTRAL,0.0,True
2026-01-18 00:00:00+01:00,101.18334459422691,109.37260416666668,106.77480654761905,-5.591461953392141,-0.1370527480832711,NEUTRAL,0.0,True
2026-01-19 00:00:00+01:00,128.57395870821532,139.99479166666666,108.71718750000001,19.856771208215307,0.6060516278015512,NEUTRAL,0.0,True
2026-01-20 00:00:00+01:00,153.8011143881799,156.17010416666668,113.80938988095238,39.99172450722753,1.1765891736676843,LONG prompt,8.181249999999991,True
2026-01-21 00:00:00+01:00,129.15461045575591,116.99697916666666,121.01819940476192,8.136411050993999,0.24028636791611996,NEUTRAL,-0.0,True
2026-01-22 00:00:00+01:00,107.1564908308278,105.28072916666667,120.85505952380952,-13.69856869298171,-0.42894984520576557,NEUTRAL,0.0,True
2026-01-23 00:00:00+01:00,99.94324744418616,110.29312499999999,121.40019345238095,-21.45694600819479,-0.6458779051208324,NEUTRAL,0.0,True
