ts_utc,price,fcst_solar,fcst_wind_onshore,fcst_wind_offshore,fcst_wind_total,wx_temperature_2m,wx_wind_speed_100m,wx_shortwave_radiation
2024-09-11 06:00:00+00:00,110.72,4456.3,19603.15,3241.0,22844.15,12.620000000000001,23.22,20.0
2024-09-11 07:00:00+00:00,97.6,8696.6,18927.75,3286.975,22214.725,13.24,27.360000000000003,79.0
2024-09-11 08:00:00+00:00,76.81,12284.825,18264.875,3298.225,21563.1,13.84,26.7,166.0
2024-09-11 09:00:00+00:00,67.51,14726.975,17844.0,3267.475,21111.475,14.280000000000001,27.660000000000004,256.6
2024-09-11 10:00:00+00:00,62.45,16091.85,17232.475,3097.075,20329.55,15.0,25.68,286.6
2024-09-11 11:00:00+00:00,63.85,16535.675,16582.35,3024.525,19606.875,15.14,23.54,337.2
2024-09-11 12:00:00+00:00,69.0,15960.325,16175.475,2989.55,19165.025,15.14,21.96,358.0
2024-09-11 13:00:00+00:00,69.05,14266.175,15473.425,2981.25,18454.675,14.62,23.94,255.8
2024-09-11 14:00:00+00:00,76.75,11282.5,14406.85,3045.05,17451.9,15.180000000000001,21.119999999999997,290.8
2024-09-11 15:00:00+00:00,101.39,7071.325000000001,12796.45,3034.825,15831.275000000001,15.3,25.26,256.0
2024-09-11 16:00:00+00:00,115.14,2758.925,10745.75,3013.525,13759.275,14.419999999999998,19.86,161.2
2024-09-11 17:00:00+00:00,142.86,312.09999999999997,9243.175,2871.2,12114.375,14.02,19.72,55.8
2024-09-11 18:00:00+00:00,138.36,0.6000000000000001,8901.9,2698.8999999999996,11600.8,13.059999999999999,17.36,12.8
2024-09-11 19:00:00+00:00,115.14,0.0,8917.625,2483.85,11401.475,12.120000000000001,18.54,0.0
2024-09-11 20:00:00+00:00,102.97,0.0,8847.975,2289.75,11137.725,11.440000000000001,17.04,0.0
2024-09-11 21:00:00+00:00,101.49,0.0,8708.0,2128.45,10836.45,10.72,18.98,0.0
2024-09-11 22:00:00+00:00,90.06,0.0,9536.525,2374.475,11911.0,10.34,17.1,0.0
2024-09-11 23:00:00+00:00,84.1,0.0,9368.525000000001,2431.975,11800.500000000002,9.98,17.44,0.0
2024-09-12 00:00:00+00:00,83.93,0.0,9188.4,2441.55,11629.95,9.42,17.6,0.0
2024-09-12 01:00:00+00:00,83.45,0.0,8843.05,2332.625,11175.675,8.940000000000001,18.28,0.0
2024-09-12 02:00:00+00:00,85.02,0.0,8437.300000000001,2197.65,10634.95,8.78,21.259999999999998,0.0
2024-09-12 03:00:00+00:00,86.92,0.0,8078.075,1990.5,10068.575,8.34,21.32,0.0
2024-09-12 04:00:00+00:00,107.96,18.875,7746.15,1699.4499999999998,9445.599999999999,8.22,19.380000000000003,0.0
2024-09-12 05:00:00+00:00,134.94,1740.225,7232.15,1489.725,8721.875,8.2,16.54,0.4
2024-09-12 06:00:00+00:00,135.94,7485.05,6162.775,1231.075,7393.849999999999,8.559999999999999,16.04,33.4
2024-09-12 07:00:00+00:00,103.36,14641.45,5107.2,988.8249999999999,6096.025,9.379999999999999,14.059999999999999,103.6
2024-09-12 08:00:00+00:00,85.0,20705.625,4908.325,785.825,5694.15,10.5,12.58,225.8
2024-09-12 09:00:00+00:00,80.41,24907.7,4731.225,655.575,5386.8,11.459999999999999,12.580000000000002,290.4
2024-09-12 10:00:00+00:00,78.62,26904.65,4405.525,626.125,5031.65,12.4,11.82,450.4
2024-09-12 11:00:00+00:00,78.23,27025.775,4006.175,625.375,4631.55,13.34,12.68,433.2
2024-09-12 12:00:00+00:00,80.11,25155.2,3641.8,646.225,4288.025000000001,13.64,11.76,393.0
2024-09-12 13:00:00+00:00,84.93,21607.6,3133.05,660.4,3793.4500000000003,13.959999999999999,9.02,382.6
2024-09-12 14:00:00+00:00,91.67,16487.225,2621.425,722.75,3344.175,14.02,12.64,328.2
2024-09-12 15:00:00+00:00,109.74,10118.7,2152.075,816.575,2968.6499999999996,14.1,13.280000000000001,242.4
2024-09-12 16:00:00+00:00,145.19,3795.5,1739.3,932.1,2671.4,13.38,8.879999999999999,155.6
2024-09-12 17:00:00+00:00,300.01,367.825,1692.425,1060.225,2752.6499999999996,12.459999999999999,15.080000000000002,69.6
2024-09-12 18:00:00+00:00,250.02,0.8250000000000001,1772.0,1204.225,2976.225,11.74,9.559999999999999,9.0
2024-09-12 19:00:00+00:00,125.0,0.0,1660.6,1366.15,3026.75,11.080000000000002,10.26,0.0
2024-09-12 20:00:00+00:00,99.47,0.0,1778.475,1528.725,3307.2,10.620000000000001,10.6,0.0
2024-09-12 21:00:00+00:00,92.04,0.0,2031.9,1679.6,3711.5,9.92,10.26,0.0
2024-09-12 22:00:00+00:00,99.97,0.0,1955.875,1453.05,3408.925,9.52,10.84,0.0
2024-09-12 23:00:00+00:00,91.52,0.0,2422.55,1774.25,4196.8,9.040000000000001,14.1,0.0
2024-09-13 00:00:00+00:00,87.31,0.0,3077.5249999999996,2084.25,5161.775,8.440000000000001,14.459999999999999,0.0
2024-09-13 01:00:00+00:00,86.76,0.0,3615.875,2369.225,5985.1,8.379999999999999,10.98,0.0
2024-09-13 02:00:00+00:00,84.63,0.0,4164.1,2598.975,6763.075000000001,8.14,13.160000000000002,0.0
2024-09-13 03:00:00+00:00,87.92,0.0,4748.9,2725.325,7474.224999999999,8.22,15.0,0.0
2024-09-13 04:00:00+00:00,100.49,13.925,5412.525,2734.325,8146.849999999999,8.28,14.24,0.0
2024-09-13 05:00:00+00:00,119.96,1262.425,5993.175,2669.6,8662.775,8.14,13.98,0.4
2024-09-13 06:00:00+00:00,132.24,5506.7,5672.55,2596.3,8268.85,8.42,15.64,30.4
2024-09-13 07:00:00+00:00,116.24,10866.15,4587.725,2565.625,7153.35,9.26,14.440000000000001,121.6
2024-09-13 08:00:00+00:00,102.54,15288.35,4835.75,2560.825,7396.575,10.18,13.5,190.6
2024-09-13 09:00:00+00:00,94.99,17961.375,6292.475,2592.9,8885.375,11.98,14.38,280.8
2024-09-13 10:00:00+00:00,88.55,19140.6,8133.05,2679.575,10812.625,13.3,17.94,364.6
2024-09-13 11:00:00+00:00,77.5,18919.2,10096.3,2805.625,12901.925,13.88,19.16,353.6
2024-09-13 12:00:00+00:00,66.96,17121.1,12408.4,3005.375,15413.775,13.819999999999999,21.52,329.8
2024-09-13 13:00:00+00:00,72.2,14000.45,14700.55,3308.775,18009.325,14.38,24.560000000000002,329.6
2024-09-13 14:00:00+00:00,74.3,10375.075,16496.175,3666.3,20162.475,14.02,24.18,240.8
2024-09-13 15:00:00+00:00,79.85,6311.975,17291.425,3985.475,21276.899999999998,13.8,23.14,174.0
2024-09-13 16:00:00+00:00,96.47,2471.95,17184.175,4177.0,21361.175,13.919999999999998,25.839999999999996,153.6
2024-09-13 17:00:00+00:00,100.0,280.35,17457.15,4210.55,21667.7,13.319999999999999,24.28,47.2
2024-09-13 18:00:00+00:00,94.25,0.75,18394.3,4207.15,22601.449999999997,12.620000000000001,26.3,8.2
2024-09-13 19:00:00+00:00,84.57,0.0,19217.65,4184.45,23402.100000000002,12.02,26.26,0.0
2024-09-13 20:00:00+00:00,79.3,0.0,19433.025,4146.925,23579.95,11.42,29.24,0.0
2024-09-13 21:00:00+00:00,60.99,0.0,19759.075,4053.6,23812.675,10.879999999999999,28.7,0.0
2024-09-13 22:00:00+00:00,55.61,0.0,19845.75,3374.4,23220.15,10.52,26.139999999999997,0.0
2024-09-13 23:00:00+00:00,50.01,0.0,19984.55,3229.45,23214.0,10.1,26.860000000000003,0.0
2024-09-14 00:00:00+00:00,43.33,0.0,20020.05,3032.475,23052.524999999998,9.9,30.339999999999996,0.0
2024-09-14 01:00:00+00:00,45.18,0.0,19884.225,2797.75,22681.975,9.72,27.639999999999997,0.0
2024-09-14 02:00:00+00:00,46.7,0.0,19499.225,2585.8,22085.024999999998,9.52,26.560000000000002,0.0
2024-09-14 03:00:00+00:00,44.27,0.0,18857.575,2422.975,21280.55,9.16,29.580000000000002,0.0
2024-09-14 04:00:00+00:00,55.35,15.05,18260.175,2264.4,20524.575,9.059999999999999,27.0,0.0
2024-09-14 05:00:00+00:00,65.0,1136.4,17061.075,2106.7,19167.775,8.64,28.160000000000004,0.0
2024-09-14 06:00:00+00:00,75.54,5411.6,15259.325,1962.525,17221.850000000002,8.7,26.3,26.8
2024-09-14 07:00:00+00:00,66.6,11626.175,14269.45,1848.4,16117.85,9.66,25.7,116.6
2024-09-14 08:00:00+00:00,41.02,17594.5,15104.65,1762.875,16867.525,10.76,23.94,217.8
2024-09-14 09:00:00+00:00,8.08,21606.75,16526.075,1694.575,18220.65,12.2,25.919999999999998,307.6
2024-09-14 10:00:00+00:00,0.86,23321.125,17384.7,1610.7,18995.4,13.36,26.3,391.8
2024-09-14 11:00:00+00:00,-0.06,23354.375,17621.075,1539.275,19160.350000000002,13.9,28.74,415.6
2024-09-14 12:00:00+00:00,-0.46,22014.55,17721.2,1486.45,19207.65,14.26,26.339999999999996,442.6
2024-09-14 13:00:00+00:00,-0.07,19467.775,17783.025,1444.675,19227.7,14.5,28.580000000000002,407.0
2024-09-14 14:00:00+00:00,9.54,15253.2,17559.275,1425.2,18984.475000000002,14.8,28.360000000000003,342.8
2024-09-14 15:00:00+00:00,65.09,9423.775,16485.0,1432.0,17917.0,14.86,28.46,300.8
2024-09-14 16:00:00+00:00,94.39,3391.8,14688.7,1462.1,16150.800000000001,14.440000000000001,28.4,201.0
2024-09-14 17:00:00+00:00,126.58,244.575,13737.925,1483.425,15221.349999999999,13.780000000000001,27.1,74.0
2024-09-14 18:00:00+00:00,117.85,0.30000000000000004,13510.9,1487.75,14998.65,12.940000000000001,25.04,9.8
2024-09-14 19:00:00+00:00,103.09,0.0,13052.4,1500.625,14553.025,11.98,24.98,0.0
2024-09-14 20:00:00+00:00,93.75,0.0,12412.25,1499.825,13912.075,11.34,24.5,0.0
2024-09-14 21:00:00+00:00,84.76,0.0,11718.1,1458.175,13176.275,10.68,23.32,0.0
2024-09-14 22:00:00+00:00,78.11,0.0,11266.825,1552.55,12819.375,10.14,22.02,0.0
2024-09-14 23:00:00+00:00,70.07,0.0,11184.95,1532.3000000000002,12717.25,9.86,22.580000000000002,0.0
2024-09-15 00:00:00+00:00,66.6,0.0,11384.1,1462.875,12846.975,9.48,20.880000000000003,0.0
2024-09-15 01:00:00+00:00,67.15,0.0,11408.85,1380.875,12789.725,9.2,20.18,0.0
2024-09-15 02:00:00+00:00,63.66,0.0,11385.375,1322.875,12708.25,8.9,19.759999999999998,0.0
2024-09-15 03:00:00+00:00,65.61,0.0,11346.875,1283.925,12630.8,8.459999999999999,19.14,0.0
2024-09-15 04:00:00+00:00,69.18,12.35,11210.825,1230.375,12441.2,8.36,18.18,0.0
2024-09-15 05:00:00+00:00,85.42,1840.5500000000002,10804.5,1159.025,11963.525,8.14,17.84,0.2
2024-09-15 06:00:00+00:00,76.96,8352.525,9583.9,1080.45,10664.35,8.459999999999999,17.02,38.4
2024-09-15 07:00:00+00:00,54.07,16617.35,8525.05,993.8,9518.849999999999,9.84,14.9,146.2
2024-09-15 08:00:00+00:00,10.92,23309.9,8732.550000000001,919.775,9652.325,11.559999999999999,15.14,292.2
2024-09-15 09:00:00+00:00,0.07,27275.8,9522.025,892.45,10414.475,13.3,17.0,394.4
2024-09-15 10:00:00+00:00,0.0,29088.2,9633.95,927.9000000000001,10561.85,14.719999999999999,17.88,494.8
2024-09-15 11:00:00+00:00,-0.01,29090.425000000003,9541.225,1001.025,10542.25,15.6,19.82,513.6
2024-09-15 12:00:00+00:00,-0.41,26906.925,9798.175,1094.65,10892.824999999999,16.44,21.12,522.2
2024-09-15 13:00:00+00:00,-0.27,22598.55,10213.25,1167.525,11380.775,16.64,19.759999999999998,395.2
2024-09-15 14:00:00+00:00,19.7,16611.15,10597.45,1224.275,11821.725,16.72,19.44,305.6
2024-09-15 15:00:00+00:00,82.25,9516.425,10469.675,1255.225,11724.9,16.919999999999998,19.78,218.8
2024-09-15 16:00:00+00:00,112.8,3149.675,9834.65,1254.35,11089.0,16.42,20.86,122.6
2024-09-15 17:00:00+00:00,133.16,199.7,9472.1,1264.85,10736.95,15.86,21.32,44.8
2024-09-15 18:00:00+00:00,123.6,0.55,9339.95,1247.5,10587.45,14.9,19.18,7.4
2024-09-15 19:00:00+00:00,112.68,0.0,8907.425,1187.675,10095.099999999999,13.919999999999998,19.8,0.0
2024-09-15 20:00:00+00:00,107.11,0.0,8486.65,1140.025,9626.675,13.6,20.14,0.0
2024-09-15 21:00:00+00:00,92.6,0.0,8246.825,1080.5,9327.325,12.78,19.380000000000003,0.0
2024-09-15 22:00:00+00:00,92.99,0.0,6942.9,809.825,7752.724999999999,12.559999999999999,19.8,0.0
2024-09-15 23:00:00+00:00,88.14,0.0,6706.475,723.1,7429.575000000001,12.379999999999999,19.419999999999998,0.0
2024-09-16 00:00:00+00:00,87.26,0.0,6876.725,757.2,7633.925,12.24,16.4,0.0
2024-09-16 01:00:00+00:00,84.93,0.0,7151.675,854.525,8006.2,12.120000000000001,16.7,0.0
2024-09-16 02:00:00+00:00,84.34,0.0,7493.5,985.6,8479.1,12.0,16.84,0.0
2024-09-16 03:00:00+00:00,88.31,0.0,8031.85,1157.725,9189.575,11.86,20.2,0.0
2024-09-16 04:00:00+00:00,110.97,10.075000000000001,8784.5,1331.875,10116.375,11.8,20.919999999999998,0.0
2024-09-16 05:00:00+00:00,130.0,515.15,9395.1,1532.15,10927.25,11.82,19.14,0.0
2024-09-16 06:00:00+00:00,146.06,2589.7,9646.45,1811.75,11458.2,12.120000000000001,21.759999999999998,16.0
2024-09-16 07:00:00+00:00,126.4,5709.725,9716.675000000001,2084.25,11800.925000000001,12.68,22.880000000000003,59.8
2024-09-16 08:00:00+00:00,112.63,8833.25,9994.3,2350.55,12344.849999999999,13.38,20.4,130.6
2024-09-16 09:00:00+00:00,105.02,11232.849999999999,10817.55,2562.65,13380.199999999999,14.059999999999999,18.759999999999998,189.0
2024-09-16 10:00:00+00:00,96.02,12595.725,11917.625,2708.875,14626.5,15.180000000000001,21.04,225.4
2024-09-16 11:00:00+00:00,86.89,13002.325,13114.55,2805.025,15919.574999999999,15.280000000000001,22.919999999999998,205.6
2024-09-16 12:00:00+00:00,80.86,12487.8,14356.625,2921.2,17277.825,15.7,21.94,234.6
2024-09-16 13:00:00+00:00,75.37,10896.175,15395.525,3073.175,18468.7,16.080000000000002,24.220000000000002,142.2
2024-09-16 14:00:00+00:00,76.3,8243.95,16254.2,3258.325,19512.525,16.32,28.22,187.6
2024-09-16 15:00:00+00:00,86.98,4845.375,16613.7,3485.0,20098.7,16.0,25.380000000000003,124.6
2024-09-16 16:00:00+00:00,107.87,1720.625,16704.175,3739.15,20443.325,15.940000000000001,25.14,65.8
2024-09-16 17:00:00+00:00,112.57,146.975,17200.6,3907.55,21108.149999999998,15.5,25.5,34.6
2024-09-16 18:00:00+00:00,109.01,0.375,17769.85,3946.15,21716.0,15.239999999999998,26.5,3.2
2024-09-16 19:00:00+00:00,90.1,0.0,17964.4,3894.325,21858.725000000002,14.8,28.26,0.0
2024-09-16 20:00:00+00:00,78.81,0.0,17422.85,3813.625,21236.475,14.419999999999998,29.28,0.0
2024-09-16 21:00:00+00:00,81.53,0.0,16717.85,3599.225,20317.074999999997,14.38,26.72,0.0
2024-09-16 22:00:00+00:00,85.54,0.0,13859.875,3044.3999999999996,16904.275,14.24,25.860000000000003,0.0
2024-09-16 23:00:00+00:00,82.3,0.0,13359.125,2791.65,16150.775,14.14,25.240000000000002,0.0
2024-09-17 00:00:00+00:00,80.51,0.0,12997.550000000001,2619.5,15617.050000000001,14.0,25.34,0.0
2024-09-17 01:00:00+00:00,79.84,0.0,12788.9,2640.15,15429.05,13.780000000000001,26.72,0.0
2024-09-17 02:00:00+00:00,80.04,0.0,12915.625,2761.775,15677.4,13.48,25.38,0.0
2024-09-17 03:00:00+00:00,91.52,0.0,13202.675,2815.1499999999996,16017.824999999999,13.34,24.72,0.0
2024-09-17 04:00:00+00:00,108.32,10.0,13483.45,2784.225,16267.675000000001,13.280000000000001,25.5,0.0
2024-09-17 05:00:00+00:00,133.94,1003.4,13233.825,2715.6,15949.425000000001,13.3,23.46,0.2
2024-09-17 06:00:00+00:00,137.52,4921.625,11971.4,2598.15,14569.55,13.62,23.580000000000002,18.8
2024-09-17 07:00:00+00:00,108.91,10485.15,10676.375,2441.25,13117.625,14.16,21.76,70.0
2024-09-17 08:00:00+00:00,96.52,16265.725,9903.75,2208.2999999999997,12112.05,15.1,20.7,164.2
2024-09-17 09:00:00+00:00,82.39,21769.65,9627.35,2020.3500000000001,11647.7,16.1,16.04,269.6
2024-09-17 10:00:00+00:00,59.81,26202.35,9642.5,1902.625,11545.125,17.7,19.1,333.6
2024-09-17 11:00:00+00:00,41.77,28819.0,9995.525,1860.075,11855.6,18.8,22.139999999999997,472.0
2024-09-17 12:00:00+00:00,25.64,29008.8,10855.875,1882.15,12738.025,19.82,22.82,462.4
2024-09-17 13:00:00+00:00,44.44,26179.725,11673.675,2017.975,13691.65,20.46,22.32,534.0
2024-09-17 14:00:00+00:00,74.29,20267.175,12388.7,2241.1,14629.800000000001,20.580000000000002,24.7,459.6
2024-09-17 15:00:00+00:00,93.5,12052.225,12764.35,2471.6499999999996,15236.0,20.759999999999998,25.0,354.0
2024-09-17 16:00:00+00:00,112.99,3850.95,13353.525,2669.2,16022.724999999999,20.06,24.1,223.2
2024-09-17 17:00:00+00:00,132.53,176.775,15162.5,2781.7,17944.2,18.94,24.080000000000002,87.2
2024-09-17 18:00:00+00:00,111.24,0.1,16754.65,2790.825,19545.475000000002,17.84,24.6,6.2
2024-09-17 19:00:00+00:00,96.12,0.0,17165.275,2674.175,19839.45,16.64,26.1,0.0
2024-09-17 20:00:00+00:00,89.94,0.0,16545.825,2494.05,19039.875,15.74,23.44,0.0
2024-09-17 21:00:00+00:00,83.84,0.0,15610.225,2252.125,17862.35,15.2,24.080000000000002,0.0
2024-09-17 22:00:00+00:00,85.16,0.0,13768.3,1769.9,15538.199999999999,14.84,25.68,0.0
2024-09-17 23:00:00+00:00,80.94,0.0,12755.85,1556.0,14311.85,14.52,25.939999999999998,0.0
2024-09-18 00:00:00+00:00,83.71,0.0,12142.724999999999,1400.7,13543.425,14.14,23.0,0.0
2024-09-18 01:00:00+00:00,83.67,0.0,11742.35,1306.275,13048.625,13.88,21.380000000000003,0.0
2024-09-18 02:00:00+00:00,82.51,0.0,11496.225,1287.275,12783.5,13.719999999999999,21.22,0.0
2024-09-18 03:00:00+00:00,89.92,0.0,11347.575,1369.475,12717.050000000001,13.459999999999999,21.479999999999997,0.0
2024-09-18 04:00:00+00:00,105.09,10.325,11395.825,1502.8,12898.625,13.36,21.380000000000003,0.0
2024-09-18 05:00:00+00:00,141.92,1710.175,11247.4,1594.8,12842.199999999999,13.4,21.82,0.0
2024-09-18 06:00:00+00:00,133.07,8194.825,10319.925,1572.5,11892.425,13.6,22.38,24.8
2024-09-18 07:00:00+00:00,102.44,17352.825,8842.875,1474.975,10317.85,14.719999999999999,20.0,115.8
2024-09-18 08:00:00+00:00,79.0,26357.125,7875.9,1355.3,9231.199999999999,16.259999999999998,18.5,249.8
2024-09-18 09:00:00+00:00,55.32,33557.175,8112.125,1252.475,9364.6,18.02,18.759999999999998,416.2
2024-09-18 10:00:00+00:00,5.49,37661.4,9287.775,1200.325,10488.1,19.759999999999998,21.8,520.8
2024-09-18 11:00:00+00:00,0.0,38490.825,11061.3,1213.575,12274.875,21.16,24.8,572.4
2024-09-18 12:00:00+00:00,-0.09,36366.175,12807.575,1298.3,14105.875,22.32,25.48,554.4
2024-09-18 13:00:00+00:00,1.04,31330.75,14166.0,1440.7,15606.7,22.78,26.74,542.8
2024-09-18 14:00:00+00:00,40.05,23593.475,15228.150000000001,1680.2,16908.350000000002,23.14,28.46,449.6
2024-09-18 15:00:00+00:00,87.52,13556.225,15702.525,1955.575,17658.1,23.119999999999997,27.619999999999997,340.2
2024-09-18 16:00:00+00:00,113.91,4054.9,16376.275,2273.6,18649.875,22.259999999999998,29.060000000000002,219.0
2024-09-18 17:00:00+00:00,129.92,157.525,18463.199999999997,2600.75,21063.949999999997,20.78,27.72,82.4
2024-09-18 18:00:00+00:00,108.2,0.15,20422.175,2794.2,23216.375,19.32,27.580000000000002,5.0
2024-09-18 19:00:00+00:00,93.25,0.0,21010.475,2814.425,23824.899999999998,18.080000000000002,27.9,0.0
2024-09-18 20:00:00+00:00,89.92,0.0,20123.175,2694.175,22817.35,17.56,28.98,0.0
2024-09-18 21:00:00+00:00,79.49,0.0,18905.125,2449.475,21354.6,17.22,28.72,0.0
2024-09-18 22:00:00+00:00,76.4,0.0,16870.7,1723.575,18594.275,16.84,28.7,0.0
2024-09-18 23:00:00+00:00,77.53,0.0,15440.525,1486.95,16927.475,16.64,27.080000000000002,0.0
2024-09-19 00:00:00+00:00,78.03,0.0,14259.175,1351.65,15610.824999999999,15.98,26.0,0.0
2024-09-19 01:00:00+00:00,77.35,0.0,13589.525,1283.225,14872.75,15.580000000000002,25.9,0.0
2024-09-19 02:00:00+00:00,79.26,0.0,13271.175,1300.125,14571.3,15.36,23.880000000000003,0.0
2024-09-19 03:00:00+00:00,89.99,0.0,13244.35,1406.925,14651.275,14.940000000000001,23.46,0.0
2024-09-19 04:00:00+00:00,113.47,8.8,13480.5,1564.175,15044.675,14.62,22.619999999999997,0.0
2024-09-19 05:00:00+00:00,143.24,1739.65,13316.925,1767.425,15084.349999999999,14.38,21.0,0.0
2024-09-19 06:00:00+00:00,124.12,8380.85,12203.25,1929.375,14132.625,14.580000000000002,21.619999999999997,27.4
2024-09-19 07:00:00+00:00,97.64,17772.775,10313.725,1959.325,12273.050000000001,15.66,20.52,117.6
2024-09-19 08:00:00+00:00,74.81,26796.675,8971.9,1864.95,10836.85,17.419999999999998,19.5,247.6
2024-09-19 09:00:00+00:00,50.41,33655.2,9236.675,1759.825,10996.5,18.72,19.4,386.6
2024-09-19 10:00:00+00:00,4.97,37279.925,10329.525,1712.4,12041.925,20.1,21.54,463.4
2024-09-19 11:00:00+00:00,-0.06,37470.65,11999.4,1697.325,13696.725,21.48,25.1,524.4
2024-09-19 12:00:00+00:00,-0.09,34580.85,13816.225,1747.975,15564.2,22.18,24.98,545.8
2024-09-19 13:00:00+00:00,10.91,29316.375,15440.55,1907.0,17347.55,22.7,28.619999999999997,536.0
2024-09-19 14:00:00+00:00,58.55,21826.3,15980.425,2159.8500000000004,18140.275,22.86,29.24,349.4
2024-09-19 15:00:00+00:00,91.05,12325.1,15860.25,2498.075,18358.325,22.240000000000002,27.32,320.2
2024-09-19 16:00:00+00:00,114.53,3619.0,15760.8,2913.55,18674.35,20.9,26.2,170.4
2024-09-19 17:00:00+00:00,134.3,125.875,17061.7,3355.35,20417.05,19.740000000000002,25.44,69.0
2024-09-19 18:00:00+00:00,113.5,0.15,18377.525,3670.125,22047.65,18.5,28.6,4.2
2024-09-19 19:00:00+00:00,91.1,0.0,18835.975,3763.125,22599.1,17.84,28.24,0.0
2024-09-19 20:00:00+00:00,88.97,0.0,18326.0,3696.025,22022.025,17.160000000000004,27.060000000000002,0.0
2024-09-19 21:00:00+00:00,78.87,0.0,17534.525,3526.5249999999996,21061.050000000003,16.419999999999998,28.5,0.0
2024-09-19 22:00:00+00:00,72.61,0.0,17226.7,3218.525,20445.225000000002,15.9,25.48,0.0
2024-09-19 23:00:00+00:00,74.04,0.0,16543.9,3083.475,19627.375,15.440000000000001,25.76,0.0
2024-09-20 00:00:00+00:00,73.42,0.0,15883.075,2956.525,18839.600000000002,14.86,23.919999999999998,0.0
2024-09-20 01:00:00+00:00,73.17,0.0,15420.1,2827.55,18247.65,14.5,23.36,0.0
2024-09-20 02:00:00+00:00,74.52,0.0,15226.1,2685.775,17911.875,14.1,24.240000000000002,0.0
2024-09-20 03:00:00+00:00,89.09,0.0,15217.1,2576.55,17793.65,13.38,21.9,0.0
2024-09-20 04:00:00+00:00,108.06,8.875,15429.225,2484.75,17913.975,13.1,21.44,0.0
2024-09-20 05:00:00+00:00,141.45,1949.525,15220.575,2401.925,17622.5,12.940000000000001,21.06,0.0
2024-09-20 06:00:00+00:00,108.6,9770.125,13637.025,2425.15,16062.175,13.02,22.34,28.6
2024-09-20 07:00:00+00:00,88.92,20506.075,10888.45,2476.4,13364.85,14.2,17.7,141.0
2024-09-20 08:00:00+00:00,62.05,30312.25,8757.95,2372.225,11130.175000000001,15.780000000000001,14.540000000000001,280.2
2024-09-20 09:00:00+00:00,24.69,37390.725,8886.025,2290.3250000000003,11176.35,18.06,13.98,429.8
2024-09-20 10:00:00+00:00,8.24,41031.625,9973.725,2237.425,12211.150000000001,19.84,17.119999999999997,535.8
2024-09-20 11:00:00+00:00,-0.01,41338.95,10965.325,2244.55,13209.875,21.259999999999998,19.259999999999998,596.0
2024-09-20 12:00:00+00:00,0.07,38746.1,11968.275,2314.45,14282.724999999999,22.72,20.880000000000003,607.2
2024-09-20 13:00:00+00:00,7.56,33066.25,12822.55,2470.025,15292.574999999999,23.240000000000002,22.54,572.4
2024-09-20 14:00:00+00:00,43.68,24484.075,12740.3,2793.025,15533.324999999999,23.4,22.080000000000002,487.8
2024-09-20 15:00:00+00:00,84.12,13579.675,12299.55,3048.225,15347.775,23.36,22.240000000000002,365.2
2024-09-20 16:00:00+00:00,106.01,3749.4500000000003,12607.65,3388.15,15995.8,22.759999999999998,22.16,219.2
2024-09-20 17:00:00+00:00,145.72,113.975,14730.225,3701.15,18431.375,21.419999999999998,21.1,78.0
2024-09-20 18:00:00+00:00,108.84,0.175,16710.125,3837.425,20547.55,19.32,22.4,3.8
2024-09-20 19:00:00+00:00,91.07,0.0,17254.925,3794.0,21048.925,18.080000000000002,25.5,0.0
2024-09-20 20:00:00+00:00,87.8,0.0,16430.525,3598.55,20029.075,16.98,24.54,0.0
2024-09-20 21:00:00+00:00,87.08,0.0,15203.725,3237.8999999999996,18441.625,15.66,24.119999999999997,0.0
2024-09-20 22:00:00+00:00,88.29,0.0,14119.725,3005.425,17125.15,14.939999999999998,20.660000000000004,0.0
2024-09-20 23:00:00+00:00,85.3,0.0,12656.05,2670.575,15326.625,14.3,19.22,0.0
2024-09-21 00:00:00+00:00,82.0,0.0,11594.325,2396.65,13990.975,13.639999999999997,20.880000000000003,0.0
