ts_utc,y_true,lgbm,estimated_bias,bias_corrected
2025-12-16 21:00:00+00:00,115.575,112.80459906185422,-1.5600472545800672,114.36464631643429
2025-12-16 22:00:00+00:00,103.42,106.75641061285384,-1.5600472545800672,108.31645786743391
2025-12-16 23:00:00+00:00,89.0025,102.23073824129764,-1.3370467494263774,103.56778499072402
2025-12-17 00:00:00+00:00,89.79,98.17786510883369,-1.3370467494263774,99.51491185826006
2025-12-17 01:00:00+00:00,86.4925,98.24791004745872,-1.3370467494263774,99.5849567968851
2025-12-17 02:00:00+00:00,85.025,97.8167870647456,-1.3370467494263774,99.15383381417197
2025-12-17 03:00:00+00:00,88.0775,94.5923485401687,-1.3370467494263774,95.92939528959508
2025-12-17 04:00:00+00:00,90.4975,98.03328370653914,-1.3370467494263774,99.37033045596552
2025-12-17 05:00:00+00:00,95.4875,107.54767260850076,-1.3370467494263774,108.88471935792714
2025-12-17 06:00:00+00:00,108.825,126.07950580405294,-1.3370467494263774,127.41655255347932
2025-12-17 07:00:00+00:00,133.46,130.76272621691612,-1.3370467494263774,132.0997729663425
2025-12-17 08:00:00+00:00,126.295,123.8336246023608,-1.3370467494263774,125.17067135178718
2025-12-17 09:00:00+00:00,124.535,112.0925529924532,-1.3370467494263774,113.42959974187957
2025-12-17 10:00:00+00:00,118.15,107.06365031064036,-1.3370467494263774,108.40069706006673
2025-12-17 11:00:00+00:00,111.895,107.70953016686067,-1.3370467494263774,109.04657691628705
2025-12-17 12:00:00+00:00,122.6575,109.3641448622664,-1.3370467494263774,110.70119161169278
2025-12-17 13:00:00+00:00,129.97,123.09568151706692,-1.3370467494263774,124.4327282664933
2025-12-17 14:00:00+00:00,127.5025,129.48755469898168,-1.3370467494263774,130.82460144840806
2025-12-17 15:00:00+00:00,126.4975,134.03283753074484,-1.3370467494263774,135.36988428017122
2025-12-17 16:00:00+00:00,122.825,143.90416318425974,-1.3370467494263774,145.24120993368612
2025-12-17 17:00:00+00:00,111.4,129.5147149596367,-1.3370467494263774,130.85176170906308
2025-12-17 18:00:00+00:00,97.505,125.09290595746268,-1.3370467494263774,126.42995270688905
2025-12-17 19:00:00+00:00,94.71,109.77242515994048,-1.3370467494263774,111.10947190936686
2025-12-17 20:00:00+00:00,94.7025,101.82326644420178,-1.3370467494263774,103.16031319362816
2025-12-17 21:00:00+00:00,93.2175,99.2509522525837,-1.3370467494263774,100.58799900201008
2025-12-17 22:00:00+00:00,85.0,86.18083018903478,-1.3370467494263774,87.51787693846116
2025-12-17 23:00:00+00:00,77.755,76.86338058042921,-1.2467916846869238,78.11017226511613
